"Lipid_Name","Adduct","Precursor_Ion","Neutral_Loss_Ion","Characteristic_Ion","FA1","FA2","OxFA1","OxFA2","UnFA1","UnFA2","Origin"
"PS 16:0_13:2<oxo,COOH>","[M-H]-",732.373,645.3409,152.9958,"255.233","253.1081;235.0976",NA,"253.1081;235.0976","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_13:2<OH,COOH>","[M-H]-",734.3886,647.3566,152.9958,"255.233","255.1238;237.1132",NA,"255.1238;237.1132","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_13:2<OOH,COOH>","[M-H]-",750.3835,663.3515,152.9958,"255.233","271.1187;253.1081",NA,"271.1187;253.1081","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_13:2<COOH>","[M-H]-",718.3937,631.3617,152.9958,"255.233","239.1289;221.1183",NA,"239.1289;221.1183","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_13:2<OH,2oxo>","[M-H]-",732.373,645.3409,152.9958,"255.233","253.1081;235.0976",NA,"253.1081;235.0976","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_13:2<2oxo,OOH>","[M-H]-",748.3679,661.3358,152.9958,"255.233","269.1031;251.0925",NA,"269.1031;251.0925","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_13:2<2oxo>","[M-H]-",716.378,629.346,152.9958,"255.233","237.1132",NA,"237.1132","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_13:2<OH,oxo,OOH>","[M-H]-",750.3835,663.3515,152.9958,"255.233","271.1187;253.1081",NA,"271.1187;253.1081","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_13:2<OH,oxo>","[M-H]-",718.3937,631.3617,152.9958,"255.233","239.1289;221.1183",NA,"239.1289;221.1183","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_13:2<oxo,OOH>","[M-H]-",734.3886,647.3566,152.9958,"255.233","255.1238;237.1132",NA,"255.1238;237.1132","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_13:2<oxo>","[M-H]-",702.3988,615.3667,152.9958,"255.233","223.134",NA,"223.134","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_10:1<oxo,COOH>","[M-H]-",692.3417,605.3096,152.9958,"255.233","213.0768;195.0663",NA,"213.0768;195.0663","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_10:1<OH,COOH>","[M-H]-",694.3573,607.3253,152.9958,"255.233","215.0925;197.0819",NA,"215.0925;197.0819","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_10:1<OOH,COOH>","[M-H]-",710.3522,623.3202,152.9958,"255.233","231.0874;213.0768",NA,"231.0874;213.0768","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_10:1<COOH>","[M-H]-",678.3624,591.3304,152.9958,"255.233","199.0976;181.087",NA,"199.0976;181.087","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_10:1<2oxo>","[M-H]-",676.3467,589.3147,152.9958,"255.233","197.0819",NA,"197.0819","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_10:1<OH,oxo>","[M-H]-",678.3624,591.3304,152.9958,"255.233","199.0976;181.087",NA,"199.0976;181.087","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_10:1<oxo,OOH>","[M-H]-",694.3573,607.3253,152.9958,"255.233","215.0925;197.0819",NA,"215.0925;197.0819","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_10:1<oxo>","[M-H]-",662.3675,575.3354,152.9958,"255.233","183.1027",NA,"183.1027","255.233",NA,"PS(16:0_22:4); PS(16:0_22:5)"
"PS 16:0_22:5<2OH,oxo>","[M-H]-",854.4825,767.4505,152.9958,"255.233","375.2177;357.2071",NA,"375.2177;357.2071","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:5<OH,oxo,OOH>","[M-H]-",870.4774,783.4454,152.9958,"255.233","391.2126;373.202",NA,"391.2126;373.202","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:5<OH,oxo>","[M-H]-",838.4876,751.4556,152.9958,"255.233","359.2228;341.2122",NA,"359.2228;341.2122","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:5<oxo,OOH>","[M-H]-",854.4825,767.4505,152.9958,"255.233","375.2177;357.2071",NA,"375.2177;357.2071","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:5<oxo>","[M-H]-",822.4927,735.4606,152.9958,"255.233","343.2279",NA,"343.2279","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:5<2OH,OOH>","[M-H]-",872.4931,785.461,152.9958,"255.233","393.2283;375.2177",NA,"393.2283;375.2177","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:5<2OH>","[M-H]-",840.5032,753.4712,152.9958,"255.233","361.2384;343.2279",NA,"361.2384;343.2279","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:5<OH,OOH>","[M-H]-",856.4982,769.4661,152.9958,"255.233","377.2333;359.2228",NA,"377.2333;359.2228","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:5<OH>","[M-H]-",824.5083,737.4763,152.9958,"255.233","345.2435;327.233",NA,"345.2435;327.233","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:5<OOH>","[M-H]-",840.5032,753.4712,152.9958,"255.233","361.2384;343.2279",NA,"361.2384;343.2279","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:5","[M-H]-",808.5134,721.4814,152.9958,"255.233","329.2486",NA,NA,"255.233","329.2486","PS(16:0_22:5)"
"PS 16:0_19:4<oxo,COOH>","[M-H]-",812.4356,725.4035,152.9958,"255.233","333.1707;315.1602",NA,"333.1707;315.1602","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_19:4<OH,COOH>","[M-H]-",814.4512,727.4192,152.9958,"255.233","335.1864;317.1758",NA,"335.1864;317.1758","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_19:4<OOH,COOH>","[M-H]-",830.4461,743.4141,152.9958,"255.233","351.1813;333.1707",NA,"351.1813;333.1707","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_19:4<COOH>","[M-H]-",798.4563,711.4243,152.9958,"255.233","319.1915;301.1809",NA,"319.1915;301.1809","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_19:4<OH,2oxo>","[M-H]-",812.4356,725.4035,152.9958,"255.233","333.1707;315.1602",NA,"333.1707;315.1602","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_19:4<2oxo,OOH>","[M-H]-",828.4305,741.3984,152.9958,"255.233","349.1657;331.1551",NA,"349.1657;331.1551","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_19:4<2oxo>","[M-H]-",796.4406,709.4086,152.9958,"255.233","317.1758",NA,"317.1758","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_19:4<OH,oxo,OOH>","[M-H]-",830.4461,743.4141,152.9958,"255.233","351.1813;333.1707",NA,"351.1813;333.1707","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_19:4<OH,oxo>","[M-H]-",798.4563,711.4243,152.9958,"255.233","319.1915;301.1809",NA,"319.1915;301.1809","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_19:4<oxo,OOH>","[M-H]-",814.4512,727.4192,152.9958,"255.233","335.1864;317.1758",NA,"335.1864;317.1758","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_19:4<oxo>","[M-H]-",782.4614,695.4293,152.9958,"255.233","303.1966",NA,"303.1966","255.233",NA,"PS(16:0_22:5)"
"PS 16:0_22:6<2OH,oxo>","[M-H]-",852.4669,765.4348,152.9958,"255.233","373.202;355.1915",NA,"373.202;355.1915","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_22:6<OH,oxo,OOH>","[M-H]-",868.4618,781.4297,152.9958,"255.233","389.197;371.1864",NA,"389.197;371.1864","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_22:6<OH,oxo>","[M-H]-",836.4719,749.4399,152.9958,"255.233","357.2071;339.1966",NA,"357.2071;339.1966","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_22:6<oxo,OOH>","[M-H]-",852.4669,765.4348,152.9958,"255.233","373.202;355.1915",NA,"373.202;355.1915","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_22:6<oxo>","[M-H]-",820.477,733.445,152.9958,"255.233","341.2122",NA,"341.2122","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_22:6<2OH,OOH>","[M-H]-",870.4774,783.4454,152.9958,"255.233","391.2126;373.202",NA,"391.2126;373.202","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_22:6<2OH>","[M-H]-",838.4876,751.4556,152.9958,"255.233","359.2228;341.2122",NA,"359.2228;341.2122","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_22:6<OH,OOH>","[M-H]-",854.4825,767.4505,152.9958,"255.233","375.2177;357.2071",NA,"375.2177;357.2071","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_22:6<OH>","[M-H]-",822.4927,735.4606,152.9958,"255.233","343.2279;325.2173",NA,"343.2279;325.2173","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_22:6<OOH>","[M-H]-",838.4876,751.4556,152.9958,"255.233","359.2228;341.2122",NA,"359.2228;341.2122","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_22:6","[M-H]-",806.4978,719.4657,152.9958,"255.233","327.233",NA,NA,"255.233","327.233","PS(16:0_22:6)"
"PS 16:0_4:0<COOH>","[M-H]-",596.2841,509.2521,152.9958,"255.233","117.0193;99.0088",NA,"117.0193;99.0088","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_4:0<oxo>","[M-H]-",580.2892,493.2572,152.9958,"255.233","101.0244",NA,"101.0244","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<oxo,COOH>","[M-H]-",810.4199,723.3879,152.9958,"255.233","331.1551;313.1445",NA,"331.1551;313.1445","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<OH,COOH>","[M-H]-",812.4356,725.4035,152.9958,"255.233","333.1707;315.1602",NA,"333.1707;315.1602","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<OOH,COOH>","[M-H]-",828.4305,741.3984,152.9958,"255.233","349.1657;331.1551",NA,"349.1657;331.1551","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<COOH>","[M-H]-",796.4406,709.4086,152.9958,"255.233","317.1758;299.1653",NA,"317.1758;299.1653","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<OH,2oxo>","[M-H]-",810.4199,723.3879,152.9958,"255.233","331.1551;313.1445",NA,"331.1551;313.1445","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<2oxo,OOH>","[M-H]-",826.4148,739.3828,152.9958,"255.233","347.15;329.1394",NA,"347.15;329.1394","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<2oxo>","[M-H]-",794.425,707.393,152.9958,"255.233","315.1602",NA,"315.1602","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<OH,oxo,OOH>","[M-H]-",828.4305,741.3984,152.9958,"255.233","349.1657;331.1551",NA,"349.1657;331.1551","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<OH,oxo>","[M-H]-",796.4406,709.4086,152.9958,"255.233","317.1758;299.1653",NA,"317.1758;299.1653","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<oxo,OOH>","[M-H]-",812.4356,725.4035,152.9958,"255.233","333.1707;315.1602",NA,"333.1707;315.1602","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_19:5<oxo>","[M-H]-",780.4457,693.4137,152.9958,"255.233","301.1809",NA,"301.1809","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<oxo,COOH>","[M-H]-",770.3886,683.3566,152.9958,"255.233","291.1238;273.1132",NA,"291.1238;273.1132","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<OH,COOH>","[M-H]-",772.4043,685.3722,152.9958,"255.233","293.1394;275.1289",NA,"293.1394;275.1289","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<OOH,COOH>","[M-H]-",788.3992,701.3671,152.9958,"255.233","309.1344;291.1238",NA,"309.1344;291.1238","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<COOH>","[M-H]-",756.4093,669.3773,152.9958,"255.233","277.1445;259.134",NA,"277.1445;259.134","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<OH,2oxo>","[M-H]-",770.3886,683.3566,152.9958,"255.233","291.1238;273.1132",NA,"291.1238;273.1132","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<2oxo,OOH>","[M-H]-",786.3835,699.3515,152.9958,"255.233","307.1187;289.1081",NA,"307.1187;289.1081","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<2oxo>","[M-H]-",754.3937,667.3617,152.9958,"255.233","275.1289",NA,"275.1289","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<OH,oxo,OOH>","[M-H]-",788.3992,701.3671,152.9958,"255.233","309.1344;291.1238",NA,"309.1344;291.1238","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<OH,oxo>","[M-H]-",756.4093,669.3773,152.9958,"255.233","277.1445;259.134",NA,"277.1445;259.134","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<oxo,OOH>","[M-H]-",772.4043,685.3722,152.9958,"255.233","293.1394;275.1289",NA,"293.1394;275.1289","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_16:4<oxo>","[M-H]-",740.4144,653.3824,152.9958,"255.233","261.1496",NA,"261.1496","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<oxo,COOH>","[M-H]-",730.3573,643.3253,152.9958,"255.233","251.0925;233.0819",NA,"251.0925;233.0819","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<OH,COOH>","[M-H]-",732.373,645.3409,152.9958,"255.233","253.1081;235.0976",NA,"253.1081;235.0976","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<OOH,COOH>","[M-H]-",748.3679,661.3358,152.9958,"255.233","269.1031;251.0925",NA,"269.1031;251.0925","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<COOH>","[M-H]-",716.378,629.346,152.9958,"255.233","237.1132;219.1027",NA,"237.1132;219.1027","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<OH,2oxo>","[M-H]-",730.3573,643.3253,152.9958,"255.233","251.0925;233.0819",NA,"251.0925;233.0819","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<2oxo,OOH>","[M-H]-",746.3522,659.3202,152.9958,"255.233","267.0874;249.0768",NA,"267.0874;249.0768","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<2oxo>","[M-H]-",714.3624,627.3304,152.9958,"255.233","235.0976",NA,"235.0976","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<OH,oxo,OOH>","[M-H]-",748.3679,661.3358,152.9958,"255.233","269.1031;251.0925",NA,"269.1031;251.0925","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<OH,oxo>","[M-H]-",716.378,629.346,152.9958,"255.233","237.1132;219.1027",NA,"237.1132;219.1027","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<oxo,OOH>","[M-H]-",732.373,645.3409,152.9958,"255.233","253.1081;235.0976",NA,"253.1081;235.0976","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_13:3<oxo>","[M-H]-",700.3831,613.3511,152.9958,"255.233","221.1183",NA,"221.1183","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<oxo,COOH>","[M-H]-",690.326,603.294,152.9958,"255.233","211.0612;193.0506",NA,"211.0612;193.0506","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<OH,COOH>","[M-H]-",692.3417,605.3096,152.9958,"255.233","213.0768;195.0663",NA,"213.0768;195.0663","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<OOH,COOH>","[M-H]-",708.3366,621.3045,152.9958,"255.233","229.0718;211.0612",NA,"229.0718;211.0612","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<COOH>","[M-H]-",676.3467,589.3147,152.9958,"255.233","197.0819;179.0714",NA,"197.0819;179.0714","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<OH,2oxo>","[M-H]-",690.326,603.294,152.9958,"255.233","211.0612;193.0506",NA,"211.0612;193.0506","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<2oxo,OOH>","[M-H]-",706.3209,619.2889,152.9958,"255.233","227.0561;209.0455",NA,"227.0561;209.0455","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<2oxo>","[M-H]-",674.3311,587.2991,152.9958,"255.233","195.0663",NA,"195.0663","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<OH,oxo,OOH>","[M-H]-",708.3366,621.3045,152.9958,"255.233","229.0718;211.0612",NA,"229.0718;211.0612","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<OH,oxo>","[M-H]-",676.3467,589.3147,152.9958,"255.233","197.0819;179.0714",NA,"197.0819;179.0714","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<oxo,OOH>","[M-H]-",692.3417,605.3096,152.9958,"255.233","213.0768;195.0663",NA,"213.0768;195.0663","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_10:2<oxo>","[M-H]-",660.3518,573.3198,152.9958,"255.233","181.087",NA,"181.087","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_7:1<oxo,COOH>","[M-H]-",650.2947,563.2627,152.9958,"255.233","171.0299;153.0193",NA,"171.0299;153.0193","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_7:1<OH,COOH>","[M-H]-",652.3104,565.2783,152.9958,"255.233","173.0455;155.035",NA,"173.0455;155.035","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_7:1<OOH,COOH>","[M-H]-",668.3053,581.2732,152.9958,"255.233","189.0405;171.0299",NA,"189.0405;171.0299","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_7:1<COOH>","[M-H]-",636.3154,549.2834,152.9958,"255.233","157.0506;139.0401",NA,"157.0506;139.0401","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_7:1<2oxo>","[M-H]-",634.2998,547.2678,152.9958,"255.233","155.035",NA,"155.035","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_7:1<OH,oxo>","[M-H]-",636.3154,549.2834,152.9958,"255.233","157.0506;139.0401",NA,"157.0506;139.0401","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_7:1<oxo,OOH>","[M-H]-",652.3104,565.2783,152.9958,"255.233","173.0455;155.035",NA,"173.0455;155.035","255.233",NA,"PS(16:0_22:6)"
"PS 16:0_7:1<oxo>","[M-H]-",620.3205,533.2885,152.9958,"255.233","141.0557",NA,"141.0557","255.233",NA,"PS(16:0_22:6)"
"PS 16:1_9:0<COOH>","[M-H]-",664.3467,577.3147,152.9958,"253.2173","187.0976;169.087",NA,"187.0976;169.087","253.2173",NA,"PS(16:1_16:1); PS(16:1_18:1); PS(16:1_18:2); PS(16:1_18:3)"
"PS 16:1_9:0<oxo>","[M-H]-",648.3518,561.3198,152.9958,"253.2173","171.1027",NA,"171.1027","253.2173",NA,"PS(16:1_16:1); PS(16:1_18:1); PS(16:1_18:2); PS(16:1_18:3)"
"PS 16:1_18:1<oxo>","[M-H]-",772.477,685.445,152.9958,"253.2173","295.2279",NA,"295.2279","253.2173",NA,"PS(16:1_18:1)"
"PS 16:1_18:1<OH>","[M-H]-",774.4927,687.4606,152.9958,"253.2173","297.2435;279.233",NA,"297.2435;279.233","253.2173",NA,"PS(16:1_18:1)"
"PS 16:1_18:1<OOH>","[M-H]-",790.4876,703.4556,152.9958,"253.2173","313.2384;295.2279",NA,"313.2384;295.2279","253.2173",NA,"PS(16:1_18:1)"
"PS 16:1_18:1","[M-H]-",758.4978,671.4657,152.9958,"253.2173","281.2486",NA,NA,"253.2173","281.2486","PS(16:1_18:1)"
"PS 17:0_9:0<COOH>","[M-H]-",680.378,593.346,152.9958,"269.2486","187.0976;169.087",NA,"187.0976;169.087","269.2486",NA,"PS(17:0_16:1); PS(17:0_18:1); PS(17:0_18:2); PS(17:0_18:3)"
"PS 17:0_9:0<oxo>","[M-H]-",664.3831,577.3511,152.9958,"269.2486","171.1027",NA,"171.1027","269.2486",NA,"PS(17:0_16:1); PS(17:0_18:1); PS(17:0_18:2); PS(17:0_18:3)"
"PS 17:0_18:1<oxo>","[M-H]-",788.5083,701.4763,152.9958,"269.2486","295.2279",NA,"295.2279","269.2486",NA,"PS(17:0_18:1)"
"PS 17:0_18:1<OH>","[M-H]-",790.524,703.4919,152.9958,"269.2486","297.2435;279.233",NA,"297.2435;279.233","269.2486",NA,"PS(17:0_18:1)"
"PS 17:0_18:1<OOH>","[M-H]-",806.5189,719.4869,152.9958,"269.2486","313.2384;295.2279",NA,"313.2384;295.2279","269.2486",NA,"PS(17:0_18:1)"
"PS 17:0_18:1","[M-H]-",774.5291,687.497,152.9958,"269.2486","281.2486",NA,NA,"269.2486","281.2486","PS(17:0_18:1)"
"PS 18:0_9:0<COOH>","[M-H]-",694.3937,607.3617,152.9958,"283.2643","187.0976;169.087",NA,"187.0976;169.087","283.2643",NA,"PS(18:0_16:1); PS(18:0_18:1); PS(18:0_18:2); PS(18:0_18:3)"
"PS 18:0_9:0<oxo>","[M-H]-",678.3988,591.3667,152.9958,"283.2643","171.1027",NA,"171.1027","283.2643",NA,"PS(18:0_16:1); PS(18:0_18:1); PS(18:0_18:2); PS(18:0_18:3)"
"PS 18:0_18:1<oxo>","[M-H]-",802.524,715.4919,152.9958,"283.2643","295.2279",NA,"295.2279","283.2643",NA,"PS(18:0_18:1)"
"PS 18:0_18:1<OH>","[M-H]-",804.5396,717.5076,152.9958,"283.2643","297.2435;279.233",NA,"297.2435;279.233","283.2643",NA,"PS(18:0_18:1)"
"PS 18:0_18:1<OOH>","[M-H]-",820.5345,733.5025,152.9958,"283.2643","313.2384;295.2279",NA,"313.2384;295.2279","283.2643",NA,"PS(18:0_18:1)"
"PS 18:0_18:1","[M-H]-",788.5447,701.5127,152.9958,"283.2643","281.2486",NA,NA,"283.2643","281.2486","PS(18:0_18:1)"
"PS 18:0_8:0<COOH>","[M-H]-",680.378,593.346,152.9958,"283.2643","173.0819;155.0714",NA,"173.0819;155.0714","283.2643",NA,"PS(18:0_20:2); PS(18:0_20:3)"
"PS 18:0_8:0<oxo>","[M-H]-",664.3831,577.3511,152.9958,"283.2643","157.087",NA,"157.087","283.2643",NA,"PS(18:0_20:2); PS(18:0_20:3)"
"PS 18:0_11:1<oxo,COOH>","[M-H]-",734.3886,647.3566,152.9958,"283.2643","227.0925;209.0819",NA,"227.0925;209.0819","283.2643",NA,"PS(18:0_20:2); PS(18:0_20:3)"
"PS 18:0_11:1<OH,COOH>","[M-H]-",736.4043,649.3722,152.9958,"283.2643","229.1081;211.0976",NA,"229.1081;211.0976","283.2643",NA,"PS(18:0_20:2); PS(18:0_20:3)"
"PS 18:0_11:1<OOH,COOH>","[M-H]-",752.3992,665.3671,152.9958,"283.2643","245.1031;227.0925",NA,"245.1031;227.0925","283.2643",NA,"PS(18:0_20:2); PS(18:0_20:3)"
"PS 18:0_11:1<COOH>","[M-H]-",720.4093,633.3773,152.9958,"283.2643","213.1132;195.1027",NA,"213.1132;195.1027","283.2643",NA,"PS(18:0_20:2); PS(18:0_20:3)"
"PS 18:0_11:1<2oxo>","[M-H]-",718.3937,631.3617,152.9958,"283.2643","211.0976",NA,"211.0976","283.2643",NA,"PS(18:0_20:2); PS(18:0_20:3)"
"PS 18:0_11:1<OH,oxo>","[M-H]-",720.4093,633.3773,152.9958,"283.2643","213.1132;195.1027",NA,"213.1132;195.1027","283.2643",NA,"PS(18:0_20:2); PS(18:0_20:3)"
"PS 18:0_11:1<oxo,OOH>","[M-H]-",736.4043,649.3722,152.9958,"283.2643","229.1081;211.0976",NA,"229.1081;211.0976","283.2643",NA,"PS(18:0_20:2); PS(18:0_20:3)"
"PS 18:0_11:1<oxo>","[M-H]-",704.4144,617.3824,152.9958,"283.2643","197.1183",NA,"197.1183","283.2643",NA,"PS(18:0_20:2); PS(18:0_20:3)"
"PS 18:0_20:3<2OH,oxo>","[M-H]-",858.5138,771.4818,152.9958,"283.2643","351.2177;333.2071",NA,"351.2177;333.2071","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_20:3<OH,oxo,OOH>","[M-H]-",874.5087,787.4767,152.9958,"283.2643","367.2126;349.202",NA,"367.2126;349.202","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_20:3<OH,oxo>","[M-H]-",842.5189,755.4869,152.9958,"283.2643","335.2228;317.2122",NA,"335.2228;317.2122","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_20:3<oxo,OOH>","[M-H]-",858.5138,771.4818,152.9958,"283.2643","351.2177;333.2071",NA,"351.2177;333.2071","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_20:3<oxo>","[M-H]-",826.524,739.4919,152.9958,"283.2643","319.2279",NA,"319.2279","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_20:3<2OH,OOH>","[M-H]-",876.5244,789.4923,152.9958,"283.2643","369.2283;351.2177",NA,"369.2283;351.2177","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_20:3<2OH>","[M-H]-",844.5345,757.5025,152.9958,"283.2643","337.2384;319.2279",NA,"337.2384;319.2279","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_20:3<OH,OOH>","[M-H]-",860.5295,773.4974,152.9958,"283.2643","353.2333;335.2228",NA,"353.2333;335.2228","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_20:3<OH>","[M-H]-",828.5396,741.5076,152.9958,"283.2643","321.2435;303.233",NA,"321.2435;303.233","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_20:3<OOH>","[M-H]-",844.5345,757.5025,152.9958,"283.2643","337.2384;319.2279",NA,"337.2384;319.2279","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_20:3","[M-H]-",812.5447,725.5127,152.9958,"283.2643","305.2486",NA,NA,"283.2643","305.2486","PS(18:0_20:3)"
"PS 18:0_14:2<oxo,COOH>","[M-H]-",774.4199,687.3879,152.9958,"283.2643","267.1238;249.1132",NA,"267.1238;249.1132","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_14:2<OH,COOH>","[M-H]-",776.4356,689.4035,152.9958,"283.2643","269.1394;251.1289",NA,"269.1394;251.1289","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_14:2<OOH,COOH>","[M-H]-",792.4305,705.3984,152.9958,"283.2643","285.1344;267.1238",NA,"285.1344;267.1238","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_14:2<COOH>","[M-H]-",760.4406,673.4086,152.9958,"283.2643","253.1445;235.134",NA,"253.1445;235.134","283.2643",NA,"PS(18:0_20:3)"
"PS 18:0_14:2<OH,2oxo>","[M-H]-",774.4199,687.3879,152.9958,"283.2643","267.1238;249.1132",NA,"267.1238;249.1132","283.2643",NA,"PS(18:0_20:3)"
